 energy   cTheta  phi     prob_b  spheri  pt2rel  multip  bqvjet  ptlrel  nnbjet isb
 43.5035  0.0712  1.6356  0.0109  0.1448  0.0323  0.2213  0.0074 -0.0003  0.0632 0 
 44.5808 -0.7026 -0.9245  0.5447  0.4988  0.0457  0.4398  0.6123 -0.0003  0.9980 1 
 39.4995  0.7184  2.1928  0.1533  0.6705  0.0277  0.4997  0.1721 -0.0003  0.8752 1 
 49.4362 -0.1063  0.7661  0.6731  0.7468  0.0374  0.3853  0.2674 -0.0003  0.9946 1 
 35.0164  0.0965 -2.3138  0.7461  0.1473  0.0426  0.4697  0.8214 -0.0003  0.9947 1 
 45.4414 -0.0416  1.4208  0.0136  0.5130  0.0332  0.2625  0.0456 -0.0003  0.1578 0 
 43.5889  0.0450 -1.7249  0.0663  0.3181  0.0059  0.1770  0.0814 -0.0003  0.1363 0 
 48.0354  0.0587 -2.3927  0.0203  0.5111  0.0857  0.3882  0.1458 -0.0003  0.3845 0 
 47.7241 -0.0672  0.7540  0.3388  0.0956  0.0286  0.5616  0.2976  0.0722  0.9815 0 
 42.2766  0.2821 -1.1521  0.0075  0.2695  0.0419  0.1784  0.0588 -0.0003  0.1239 0 
 39.5605 -0.2401  1.9873  0.0042  0.1782  0.0579  0.1816  0.0073 -0.0003  0.1125 0 
 45.5695  0.3935  0.6268  0.0064  0.6443  0.0265  0.5685  0.0870  0.1215  0.4132 0 
 45.0660 -0.4018 -2.5152  0.0422  0.3525  0.0464  0.2631  0.0374 -0.0003  0.2609 0 
 43.5584  0.3718 -3.0812  0.1868  0.2235  0.0410  0.3540  0.1235 -0.0003  0.6973 1 
 40.3510 -0.3734  0.0771  0.4458  0.4566  0.0318  0.3161  0.4269 -0.0003  0.9960 1 
 52.6070 -0.7286  0.7577  0.0023  0.2302  0.0057  0.2107  0.0184 -0.0003  0.0409 0 
 45.3590  0.7356 -2.3966  0.0050  0.2531  0.1445  0.3502  0.0318 -0.0003  0.1481 0 
 47.1901  0.3023 -1.1623  0.0259  0.3420  0.0259  0.3033  0.0197 -0.0003  0.1250 0 
 46.2867 -0.3218  2.0024  0.0384  0.2160  0.0519  0.3048  0.0097 -0.0003  0.1742 0 
 46.1280  0.0920  1.7891  0.3813  0.7665  0.0365  0.4795  0.4348 -0.0003  0.9947 1 
 42.2217 -0.1002 -1.3538  0.5001  0.5605  0.0381  0.4016  0.4658 -0.0003  0.9970 1 
 46.9673 -0.3308  0.4586  0.0039  0.1554  0.0240  0.2603  0.0285 -0.0003  0.0433 0 
 45.5360  0.3477 -2.6853  0.0006  0.3326  0.0601  0.4374  0.0322  0.3064  0.4738 0 
 49.5796 -0.5776  0.4223  0.0488  0.3228  0.0276  0.2995  0.0252 -0.0003  0.1802 0 
 37.4334  0.5774 -2.7234  0.0106  0.7060  0.0278  0.3227  0.0718 -0.0003  0.1649 0 
 56.2783 -0.5101 -0.1341  0.1443  0.4245  0.0701  0.5801 -0.0200 -0.0003  0.5830 0 
 47.2419  0.5203  3.0309  0.0011  0.2908  0.0288  0.0867  0.0158 -0.0003  0.1617 0 
 47.7577  0.6623 -1.2371  0.0263  0.2964  0.0123  0.2160  0.0196 -0.0003  0.0799 0 
 38.4985 -0.6644  1.8968  0.0024  0.0671  0.0226  0.2287  0.0934 -0.0003  0.0456 0 
 47.7760  0.2739  0.3886  0.0533  0.3500  0.0554  0.3024  0.0281 -0.0003  0.3252 0 
 46.2593 -0.2763 -2.7512  0.0372  0.2570  0.1052  0.3485  0.0366 -0.0003  0.2250 0 
 55.0942  0.3855  1.6268  0.0031  0.0660  0.0297  0.1250  0.0764 -0.0003  0.0586 0 
 46.8879 -0.3881 -1.5251  0.2371  0.1994  0.0208  0.2604  0.2163 -0.0003  0.7577 0 
 53.0434  0.7159  2.7592  0.0219  0.6662  0.1516  0.5467  0.0776 -0.0003  0.3130 0 
 51.1177 -0.7432 -0.3399  0.0125  0.2280  0.0344  0.2547  0.0269 -0.0003  0.0798 0 
 51.5145  0.3572 -0.2873  0.0553  0.2055  0.1349  0.4660  0.0707 -0.0003  0.3259 0 
 45.0813 -0.3845  2.8292  0.0217  0.2290  0.1667  0.5701  0.0190 -0.0003  0.2237 0 
 46.7475  0.7593  2.9213  0.0111  0.4038  0.0356  0.3909  0.0467 -0.0003  0.1459 0 
 34.5373 -0.7764 -0.2411  0.0232  0.0714  0.0276  0.1415  0.0261 -0.0003  0.0565 0 
 49.1737  0.6377  2.7355  0.1117  0.4882  0.1872  0.6002  0.1909 -0.0003  0.8602 1 
 46.9795 -0.6348 -0.4248  0.0502  0.5540  0.1191  0.8676  0.0795 -0.0003  0.5190 1 
 54.9783 -0.5987  2.4448  0.0204  0.3720  0.0573  0.3751  0.0208 -0.0003  0.2069 0 
 45.4963  0.6086 -0.6764  0.0101  0.5657  0.0210  0.4374  0.0175 -0.0003  0.1476 0 
 46.6651 -0.1540 -1.0977  0.0336  0.3274  0.1991  0.3476  0.0521 -0.0003  0.2861 0 
 45.1484  0.1417  2.0233  0.0088  0.1749  0.0376  0.2630  0.0342 -0.0003  0.0642 0 
 46.9764  0.7182 -1.2193  0.0696  0.3262  0.1691  0.4772  0.1478 -0.0003  0.5691 0 
 46.0487 -0.7088  1.9354  0.0045  0.3853  0.1302  0.4361  0.0716 -0.0003  0.2056 0 
 45.8045  0.3712  1.1286  0.1115  0.6533  0.0289  0.4803  0.1819 -0.0003  0.8341 1 
 22.4582 -0.3061 -1.9474  0.3083  0.5346  0.0647  0.7514  0.3447  0.2713  0.9996 1 
 46.7262  0.1207 -0.2559  0.0132  0.1946  0.0519  0.4344  0.1369 -0.0003  0.1825 0 
 43.6103 -0.1028  2.8639  0.0092  0.3732  0.0677  0.5751  0.0185 -0.0003  0.1914 0 
 50.9926  0.5838  2.6305  0.0099  0.4199  0.0953  0.4248  0.0135 -0.0003  0.1798 0 
 38.6175 -0.5929 -0.5274  0.0377  0.3800  0.0185  0.2285  0.0193 -0.0003  0.1300 0 
 47.0314 -0.5814 -1.5504  0.0195  0.4152  0.0164  0.1734  0.0839 -0.0003  0.1234 0 
 46.3050  0.5868  1.5790  0.0122  0.4758  0.0510  0.2612  0.0200 -0.0003  0.2311 0 
 41.2390 -0.1750  2.6139  0.0305  0.2276  0.0241  0.3592  0.0452 -0.0003  0.0994 0 
 39.9847  0.1776 -0.5465  0.0502  0.5871  0.0275  0.3622  0.0493 -0.0003  0.3180 0 
 49.2683 -0.0403  1.6847  0.0233  0.5191  0.0763  0.3428  0.0866 -0.0003  0.3231 0 
 46.1158  0.0392 -1.4679  0.0143  0.2401  0.0432  0.1308  0.0027 -0.0003  0.1768 0 
 50.2388  0.7340 -1.9435  0.0035  0.6616  0.0877  0.5117  0.0367  0.1425  0.3281 0 
 44.8005 -0.7201  1.1866  0.0226  0.4379  0.0401  0.3514  0.0076 -0.0003  0.2165 0 
 55.5337 -0.2974  0.1506  0.0440  0.0665  0.1298  0.2079  0.0174 -0.0003  0.0719 0 
 44.4831  0.2906 -2.9980  0.0580  0.6182  0.0800  0.3520  0.0355 -0.0003  0.3990 0 
 47.3854  0.5602 -2.0219  0.0064  0.5270  0.0220  0.3030  0.0405 -0.0003  0.1046 0 
 44.8005 -0.5535  1.1043  0.0315  0.4753  0.0420  0.3514  0.0255 -0.0003  0.2589 0 
 56.8154 -0.1212 -0.6933  0.0284  0.1071  0.0570  0.2894  0.0270 -0.0003  0.0874 0 
 44.1444  0.0999  2.4358  0.0646  0.3148  0.0209  0.3528  0.0633 -0.0003  0.2260 0 
 41.1444 -0.6146  2.3684  0.0226  0.1666  0.0829  0.2696  0.0301 -0.0003  0.1267 0 
 38.6206  0.6277 -0.8122  0.0886  0.2859  0.0851  0.4114  0.0257 -0.0003  0.4126 0 
 46.6804 -0.2023  1.5584  0.0201  0.3682  0.0331  0.3041  0.0560 -0.0003  0.1388 0 
 44.6601  0.2053 -1.5837  0.0294  0.4419  0.0271  0.2198  0.0269  0.1784  0.5066 0 
 46.8177  0.7764 -0.6684  0.0406  0.3754  0.0330  0.4342  0.0338 -0.0003  0.2609 0 
 45.9113 -0.7780  2.4725  0.0225  0.6408  0.0168  0.3491  0.0245 -0.0003  0.1444 0 
 43.6713 -0.0581  2.1017  0.0034  0.3214  0.0126  0.2211  0.0157 -0.0003  0.0640 0 
 39.4598  0.0585 -1.0229  0.0104  0.0486  0.0306  0.1363  0.0684 -0.0003  0.0582 0 
 46.7597 -0.6714  1.5912  0.1576  0.5668  0.0507  0.1737  0.2482  0.3795  0.9938 1 
 37.2015  0.6477 -1.5396  0.3397  0.7202  0.0262  0.3694  0.1805  0.2454  0.9724 1 
 47.0649  0.5683  1.1542  0.0038  0.1817  0.1269  0.3469  0.0064 -0.0003  0.1037 0 
 46.5675 -0.5663 -1.9875  0.0273  0.2534  0.0726  0.3478  0.0370 -0.0003  0.1913 0 
 45.5177  0.7706 -2.1943  0.0557  0.5014  0.0454  0.3936  0.1934 -0.0003  0.6617 1 
 41.3245 -0.7548  0.9810  0.1068  0.5481  0.0394  0.5385  0.2205 -0.0003  0.8624 1 
 40.9277  0.7911  2.5302  0.0030  0.3378  0.0432  0.4499  0.0233 -0.0003  0.1367 0 
 37.9400 -0.7989 -0.6359  0.0679  0.6366  0.0229  0.1837  0.0309 -0.0003  0.2727 0 
 47.0069 -0.4769  3.0670  0.0001  0.5047  0.1279  0.3903  0.1481 -0.0003  0.3001 0 
 41.5869  0.4620 -0.0403  0.0154  0.2486  0.0447  0.3136  0.0748 -0.0003  0.1254 0 
 50.0465 -0.0743 -1.3725  0.1073  0.5524  0.1487  0.4695  0.1561  0.4933  0.9535 1 
 41.2085  0.0518  1.7688  0.1485  0.8179  0.0234  0.4940  0.2193 -0.0003  0.8829 1 
 57.5418  0.7396 -0.8772  0.0061  0.5688  0.0623  0.3297  0.0112 -0.0003  0.2013 1 
 41.6510 -0.7147  2.2983  0.2200  0.2025  0.1066  0.5821  0.2780 -0.0003  0.9705 1 
 32.0531 -0.6167 -2.4605  0.3747  0.3659  0.0412  0.1926  0.2851  0.4089  0.9989 1 
 31.1620  0.5875  0.6782  0.2457  0.4774  0.0662  0.2428  0.1922  0.2041  0.9451 1 
 48.2490 -0.6969 -0.2801  0.1215  0.2706  0.0359  0.3877  0.1901  0.2912  0.9674 0 
 44.5624  0.7085  2.8894  0.0119  0.3057  0.2077  0.3958  0.0169 -0.0003  0.2052 0 
 46.7048  0.4686  3.0423  0.0012  0.3684  0.0240  0.3476  0.1569 -0.0003  0.1447 0 
 44.8096 -0.5131 -0.0996  0.0004  0.3508  0.0369  0.2635  0.0195 -0.0003  0.1094 0 
 63.2120  0.5458 -2.1659  0.4199  0.3637  0.1384  0.4833  0.6467 -0.0003  0.9988 1 
 37.1832 -0.5416  0.9740  0.2500  0.4389  0.0447  0.3695  0.1514 -0.0003  0.8731 1 
 49.3690 -0.1670  1.2179  0.0012  0.1842  0.0584  0.3426  0.0089 -0.0003  0.0936 0 
 48.3986  0.1265 -1.8967  0.0065  0.1602  0.0602  0.2583  0.0386 -0.0003  0.0861 0 
 48.3925 -0.4484  0.6741  0.0170  0.4927  0.0430  0.2152  0.0041 -0.0003  0.2669 0 
 45.7130  0.4592 -2.4694  0.0260  0.0758  0.1075  0.4369  0.0429 -0.0003  0.0823 0 
 50.8339  0.1134  0.6129  0.0073  0.0480  0.0379  0.1700  0.0175 -0.0003  0.0607 0 
 46.6255 -0.0916 -2.5384  0.0111  0.3169  0.1067  0.4781  0.0721 -0.0003  0.2042 0 
 49.2958  0.1811 -0.3848  0.0032  0.2558  0.0717  0.3856  0.0284 -0.0003  0.1272 0 
 34.8882 -0.1693  2.7961  0.0027  0.2748  0.0370  0.2821  0.1225 -0.0003  0.1215 0 
 38.8464  0.7280  0.7708  0.0172  0.1937  0.0113  0.2738  0.0187 -0.0003  0.0441 0 
 33.9208 -0.7070 -2.3905  0.0270  0.3971  0.0353  0.4265  0.0117 -0.0003  0.2172 0 
 49.6498 -0.2260 -1.3875  0.0323  0.1877  0.0466  0.4276  0.0118 -0.0003  0.1556 0 
 45.8778  0.2127  1.7527  0.0432  0.5919  0.0268  0.3929  0.0301 -0.0003  0.2957 0 
 56.3272 -0.1978 -0.0469  0.0320  0.1999  0.0747  0.1243  0.0460 -0.0003  0.2585 0 
 48.1270  0.2178  3.0757  0.0208  0.2277  0.0212  0.1724  0.0751  0.0364  0.1316 0 
 47.2511  0.6494 -2.8293  0.0083  0.2979  0.0300  0.3032  0.0095 -0.0003  0.0949 0 
 40.5280 -0.6408  0.3085  0.1026  0.4306  0.0170  0.1805  0.0269 -0.0003  0.2658 0 
 44.1016 -0.3929  2.5176  0.2111  0.5452  0.0482  0.5734  0.3868 -0.0003  0.9883 1 
 33.4905  0.3817 -0.5961  0.0730  0.4144  0.0251  0.3329  0.1197 -0.0003  0.4077 1 
 41.0529  0.5126  1.0741  0.1380  0.5718  0.0110  0.5844  0.2364 -0.0003  0.8697 1 
 17.5631 -0.5479 -2.1641  0.2679  0.2708  0.0265  0.4079  0.4298  0.1923  0.9964 1 
 52.7047 -0.3526  2.3750  0.0406  0.3453  0.1203  0.4634  0.0239  0.2373  0.4916 0 
 47.8340  0.3412 -0.7754  0.0124  0.0827  0.0549  0.3454  0.0163 -0.0003  0.0727 0 
 46.8055 -0.4807 -1.7129  0.5700  0.2239  0.0668  0.3908  0.2089 -0.0003  0.9744 1 
 35.2575  0.4463  1.4222  0.0962  0.3859  0.0226  0.1875  0.0825 -0.0003  0.3087 1 
 51.4290  0.6065  1.6247  0.0045  0.2216  0.0394  0.3815  0.0729 -0.0003  0.0901 0 
 48.5054 -0.5983 -1.5207  0.0167  0.7335  0.0452  0.5163  0.0172 -0.0003  0.2407 0 
 49.3599  0.1908 -0.9427  0.0428  0.5622  0.1264  0.6424  0.0987  0.1244  0.6223 1 
 40.1068 -0.1671  2.1789  0.3099  0.5768  0.0578  0.3167  0.1822 -0.0003  0.9521 1 
 57.8347 -0.2933  2.9917  0.0092  0.0546  0.0296  0.2469  0.0115 -0.0003  0.0499 0 
 49.8817  0.3131 -0.1054  0.0211  0.2207  0.2649  0.4271  0.1838 -0.0003  0.4601 0 
 64.6250 -0.5091 -1.0269  0.0239  0.3065  0.0417  0.1603  0.0808 -0.0003  0.2081 0 
 48.9265  0.5086  2.1254  0.0123  0.4478  0.1372  0.6010  0.0723 -0.0003  0.2641 0 
 48.1117  0.0116  1.5570  0.0031  0.1486  0.0428  0.3018  0.0486 -0.0003  0.0610 0 
 46.3813 -0.0034 -1.5975  0.0124  0.6630  0.0226  0.1741  0.0147 -0.0003  0.1610 0 
 48.4260 -0.5484 -0.1696  0.0004  0.2478  0.1509  0.3874  0.0599 -0.0003  0.1500 0 
 38.2940  0.5532  2.9741  0.0082  0.3561  0.0317  0.4581  0.1061 -0.0003  0.1734 0 
 49.0028 -0.7389 -1.8387  0.0240  0.2318  0.0337  0.3004  0.1680 -0.0003  0.2260 0 
 32.5292  0.7182  1.3403  0.0364  0.5797  0.0099  0.3357  0.1076  0.1356  0.4206 0 
 49.3111  0.2923  0.0683  0.7234  0.3673  0.1480  0.5141  0.5086 -0.0003  0.9971 1 
 43.6225 -0.2701 -3.0671  0.0561  0.4052  0.1707  0.5308  0.2291 -0.0003  0.7256 1 
 55.8541  0.4534  0.2283  0.0136  0.2448  0.1602  0.1661  0.0395 -0.0003  0.2080 0 
 45.5665 -0.4549 -2.9504  0.0250  0.4767  0.0186  0.3935  0.1351 -0.0003  0.2185 0 
 46.1952  0.3114 -1.1165  0.1708  0.1400  0.0435  0.2614  0.1022 -0.0003  0.5263 0 
 40.2716 -0.3105  2.0133  0.0055  0.1036  0.0977  0.3163  0.0495 -0.0003  0.0691 0 
 41.5595  0.2886  2.7520  0.3442  0.4418  0.0377  0.3584  0.3265 -0.0003  0.9855 1 
 24.1032 -0.3099 -0.4105  0.1707  0.6587  0.0237  0.4723  0.0507  0.0545  0.7458 1 
 49.8207 -0.5261 -1.6707  0.8237  0.5972  0.0419  0.3418  0.5469 -0.0003  0.9980 1 
 39.0295  0.5047  1.4510  0.3558  0.2393  0.0268  0.4102  0.3096 -0.0003  0.9750 1 
 47.8523 -0.0126  1.3114  0.0135  0.2922  0.0397  0.4749  0.0567 -0.0003  0.1642 0 
 40.7324  0.0257 -1.8244  0.0004  0.7435  0.0362  0.4505  0.0317 -0.0003  0.1655 0 
 51.5602 -0.2424  1.2072  0.3757  0.2523  0.0549  0.5083  0.5065 -0.0003  0.9971 1 
 38.1323  0.2363 -1.9702  0.0479  0.2626  0.0551  0.3669  0.0909  0.5468  0.9859 1 
 46.4973  0.1110  1.5357  0.3062  0.2206  0.0600  0.8264  0.4407 -0.0003  0.9968 1 
 43.6469 -0.1291 -1.5897  0.2141  0.5644  0.0371  0.5307  0.1105  0.0706  0.8409 1 
 39.1821  0.6491 -2.3779  0.0294  0.4559  0.0299  0.2732  0.0266 -0.0003  0.1798 0 
 36.0784 -0.6543  0.8113  0.0522  0.1909  0.0604  0.3260  0.0379 -0.0003  0.2049 0 
 45.9113  0.6342  1.0749  0.1589  0.3525  0.0546  0.3491  0.1401  0.5121  0.9982 1 
 35.7794 -0.6596 -2.0514  0.2929  0.3873  0.0565  0.3268  0.1996 -0.0003  0.9478 1 
 45.8320 -0.0580 -0.2167  0.1508  0.3214  0.0938  0.6113  0.1074 -0.0003  0.7731 1 
 25.9831  0.0457  3.0036  0.1983  0.5185  0.0593  0.5639  0.0410  0.1819  0.8624 1 
 41.9562 -0.4033 -1.8706  0.0843  0.4451  0.0132  0.5363  0.1691 -0.0003  0.6510 1 
 31.3085  0.4299  1.2880  0.2907  0.2290  0.0171  0.2910  0.2269  0.1012  0.9183 1 
 49.3416 -0.0086  2.7253  0.0301  0.1182  0.0335  0.6425  0.0342 -0.0003  0.1924 0 
 48.6152 -0.0068 -0.4273  0.0142  0.5878  0.0139  0.1720  0.0047 -0.0003  0.1354 0 
 52.3262  0.3092  2.4361  0.2694  0.5456  0.0721  0.4220  0.4534 -0.0003  0.9960 1 
 41.5167 -0.3177 -0.7355  0.2815  0.3002  0.0268  0.4482  0.4200 -0.0003  0.9875 1 
 47.3793  0.7684 -2.0020  0.0519  0.0718  0.0463  0.1731  0.0369 -0.0003  0.0841 0 
 44.2756 -0.7941  1.1776  0.0506  0.0783  0.0241  0.1762  0.0085 -0.0003  0.0609 0 
 51.3100  0.2132 -1.2055  0.1153  0.5739  0.1163  0.2120  0.0632 -0.0003  0.7166 0 
 43.8331 -0.1802  1.9368  0.0394  0.3219  0.1062  0.4859  0.0495 -0.0003  0.2923 0 
 39.0143  0.2042 -1.0950  0.0257  0.1859  0.0381  0.5469  0.0247 -0.0003  0.1747 0 
 38.4192 -0.1990  2.0164  0.0434  0.1881  0.0609  0.3662  0.1053  0.2421  0.5489 0 
 53.0892 -0.5218 -2.3958  0.0017  0.1061  0.1226  0.1682  0.0292 -0.0003  0.0791 0 
 36.0296  0.5070  0.6860  0.0209  0.4405  0.0118  0.1398  0.0036 -0.0003  0.1330 0 
 50.7393  0.7359 -0.6072  0.0059  0.5213  0.0480  0.4253  0.0054 -0.0003  0.1769 0 
 48.7068 -0.7416  2.5269  0.0609  0.1673  0.0338  0.3008  0.0156 -0.0003  0.1417 0 
 51.2642 -0.7940 -2.6731  0.0072  0.2128  0.0311  0.5090  0.1487 -0.0003  0.1774 0 
 42.4109  0.8099  0.4530  0.0098  0.4514  0.0209  0.4902  0.0395 -0.0003  0.1480 0 
 50.4433  0.4897  2.1967  0.0241  0.7429  0.0565  0.4259  0.1055 -0.0003  0.3997 0 
 46.9306 -0.4880 -0.9462  0.0794  0.0656  0.0235  0.3905  0.1485  0.1209  0.4266 0 
 50.1869 -0.6153  1.3037  0.0572  0.2823  0.1146  0.3412  0.2475  0.1672  0.8500 0 
 44.8157  0.5614 -1.8496  0.0141  0.2100  0.1713  0.7027  0.1058 -0.0003  0.3501 0 
 55.2743 -0.1003 -0.5369  0.0097  0.3239  0.0396  0.1249  0.1281 -0.0003  0.2412 0 
 41.3336  0.1093  2.5998  0.0291  0.2144  0.0255  0.3141  0.1291 -0.0003  0.1436 0 
 44.8798 -0.2090 -0.1080  0.0500  0.0507  0.0373  0.4390  0.0934 -0.0003  0.1239 0 
 43.2685  0.1898  3.0367  0.0039  0.3656  0.0271  0.3546  0.0164 -0.0003  0.0965 0 
 44.2298 -0.0795 -2.1932  0.0094  0.3965  0.0276  0.3085  0.1019 -0.0003  0.1270 0 
 39.5575  0.0577  0.9476  0.0150  0.3147  0.0290  0.1816  0.0049 -0.0003  0.1396 0 
 48.3711  0.3997 -2.9940  0.3105  0.4070  0.0623  0.4305  0.4837 -0.0003  0.9968 1 
 45.6428 -0.3900  0.0757  0.2691  0.8369  0.0852  0.8304  0.3603 -0.0003  0.9934 1 
 44.9958 -0.3705  0.3161  0.0906  0.0933  0.1561  0.3510  0.1523 -0.0003  0.4183 0 
 37.1527  0.3789 -2.8408  0.1144  0.1392  0.0418  0.2772  0.0893 -0.0003  0.3221 0 
 47.0436 -0.4588  1.1518  0.0567  0.6657  0.2033  0.5637  0.0552 -0.0003  0.3625 0 
 43.0030  0.4499 -1.9774  0.0371  0.2205  0.0643  0.1332  0.0228 -0.0003  0.2615 0 
 44.7333  0.6232 -0.9804  0.0099  0.1512  0.0575  0.3515  0.0906 -0.0003  0.1039 0 
 43.7781 -0.5922  2.1534  0.0118  0.3897  0.0641  0.4861  0.0948 -0.0003  0.2338 0 
 47.0771 -0.6605  2.8604  0.0131  0.1242  0.0249  0.2168  0.0305 -0.0003  0.0463 0 
 34.9767  0.6528 -0.2272  0.0000  0.1914  0.0282  0.1409  0.0228 -0.0003  0.0693 0 
 47.9194  0.6821 -0.9564  0.0681  0.5415  0.0499  0.5610  0.0073 -0.0003  0.4251 0 
 32.3705 -0.6694  2.1391  0.0001  0.0579  0.0211  0.1441  0.0300 -0.0003  0.0454 0 
 46.8727  0.5155  2.6058  0.3189  0.3183  0.0955  0.4775  0.1425 -0.0003  0.9366 1 
 44.9744 -0.5241 -0.6175  0.3939  0.4576  0.0779  0.6143  0.1463 -0.0003  0.9656 1 
 40.5585  0.2341  1.7756  0.2713  0.3009  0.0231  0.5412  0.1506 -0.0003  0.8644 1 
 31.0674 -0.2963 -1.3447  0.5375  0.6833  0.0396  0.3888  0.2928 -0.0003  0.9931 1 
 47.3823  0.3198 -2.1021  0.0344  0.3010  0.1311  0.6060  0.2358 -0.0003  0.5909 0 
 45.2949 -0.3455  1.0602  0.0342  0.6286  0.1072  0.6131  0.0429  0.3633  0.6709 0 
 46.0395  0.4369  2.1434  0.0114  0.7534  0.0325  0.3053  0.0782 -0.0003  0.1995 0 
 43.0793 -0.4522 -0.9749  0.0273  0.8857  0.0337  0.2663  0.0163 -0.0003  0.2828 0 
 47.7119 -0.4303  0.7260  0.0462  0.3577  0.2289  0.3889  0.0225 -0.0003  0.2989 0 
 44.1779  0.4472 -2.4225  0.0390  0.5149  0.0094  0.2204  0.0728 -0.0003  0.1375 0 
 49.8116  0.1295  1.1512  0.0317  0.4300  0.0652  0.3846  0.0600 -0.0003  0.2943 0 
 42.8840 -0.1267 -1.9723  0.0991  0.2911  0.0823  0.5332  0.0567  0.1682  0.7202 0 
 49.9672 -0.7655 -0.0640  0.0231  0.1864  0.1280  0.3416  0.1059 -0.0003  0.1994 0 
 44.4160  0.7628  3.1033  0.0245  0.1543  0.0104  0.2201  0.0107 -0.0003  0.0440 0 
 43.9948 -0.7003  1.2617  0.0767  0.6666  0.0345  0.2648  0.0074 -0.0003  0.5095 0 
 37.7600  0.6891 -1.8980  0.0357  0.1932  0.0226  0.4599  0.0521 -0.0003  0.1434 0 
 47.6722 -0.3336  1.1683  0.9250  0.7414  0.0457  0.6050  0.8670  0.2592  0.9989 1 
 38.8708  0.3196 -1.9506  0.1950  0.1959  0.1906  0.3194  0.1277  0.8891  0.9889 1 
 42.0539 -0.7642  0.8458  0.0380  0.5564  0.0301  0.4913  0.1105  0.2129  0.6766 0 
 35.4986  0.7679 -2.2673  0.0233  0.2202  0.0356  0.3275  0.0910 -0.0003  0.1248 0 
 47.6661 -0.5142 -3.1130  0.0147  0.2534  0.0270  0.3025  0.0096 -0.0003  0.0843 0 
 40.6409  0.5148  0.0324  0.0464  0.5982  0.0139  0.1352  0.0789 -0.0003  0.1868 0 
 53.4432 -0.3603 -0.8858  0.0025  0.0490  0.0544  0.2519  0.0106 -0.0003  0.0679 0 
 46.1219  0.3540  2.2740  0.0237  0.3854  0.0215  0.3487  0.0287 -0.0003  0.1211 0 
 33.5119 -0.7043 -0.5953  0.0326  0.1636  0.0262  0.2378  0.0097  0.1092  0.2543 0 
 32.5475  0.6819  2.5307  0.0518  0.1601  0.0422  0.3357  0.0701  0.0974  0.3439 0 
 45.4780  0.2161 -1.8181  0.3917  0.1837  0.0858  0.7000  0.3864 -0.0003  0.9970 1 
 38.7274 -0.1872  1.2934  0.3113  0.5185  0.0718  0.2283  0.4420 -0.0003  0.9951 1 
 48.8228  0.7382  0.1526  0.0225  0.3649  0.1675  0.5583  0.0086 -0.0003  0.2458 1 
 42.8717 -0.7506 -3.0576  0.3404  0.6046  0.0302  0.5333  0.4012 -0.0003  0.9902 1 
 43.7537 -0.3233  2.0051  0.0233  0.7030  0.0391  0.3094  0.0508 -0.0003  0.2622 0 
 35.2667  0.3420 -1.1087  0.0104  0.2632  0.0214  0.3750  0.0280 -0.0003  0.0713 0 
 54.7250  0.1905  0.1787  0.1534  0.2148  0.0913  0.4173  0.1627 -0.0003  0.7927 0 
 41.1872 -0.1948 -2.9552  0.0270  0.5528  0.0147  0.2695  0.0389 -0.0003  0.1241 0 
 49.4087 -0.6601 -1.7007  0.0748  0.2388  0.0473  0.2997  0.0654 -0.0003  0.3182 0 
 47.5563  0.6528  1.4292  0.0384  0.2724  0.0618  0.2162  0.0157 -0.0003  0.2571 0 
 46.0914  0.0674 -2.4511  0.1631  0.4454  0.0920  0.2616  0.1689 -0.0003  0.9055 1 
 29.5750 -0.0799  0.7562  0.2177  0.3029  0.0556  0.4438  0.1207  0.1601  0.9111 1 
 42.6368  0.1863 -0.2412  0.2004  0.1410  0.2782  0.6675  0.3684 -0.0003  0.9900 1 
 39.4934 -0.1550  2.8809  0.1905  0.4618  0.0275  0.7268  0.2191 -0.0003  0.9505 1 
 51.9387 -0.3672  2.3550  0.0234  0.4243  0.0511  0.2537  0.0032 -0.0003  0.2675 0 
 46.4118  0.3473 -0.8252  0.0204  0.3222  0.1005  0.4352  0.0521 -0.0003  0.2132 0 
 46.8849  0.7296  2.9743  0.0186  0.2806  0.0613  0.3038  0.0590 -0.0003  0.1803 0 
 39.8657 -0.7262 -0.2001  0.0106  0.4977  0.0227  0.2266  0.0224 -0.0003  0.1241 0 
 51.8166 -0.2807 -2.4234  0.0234  0.0270  0.0624  0.1692  0.0251 -0.0003  0.0843 0 
 37.7600  0.2829  0.7037  0.0294  0.5422  0.0307  0.4599  0.0606 -0.0003  0.2803 0 
 48.4199  0.3259 -2.0546  0.0275  0.6588  0.2213  0.3443  0.0074 -0.0003  0.2513 0 
 39.5850 -0.3185  1.0767  0.0756  0.2524  0.0065  0.1362 -0.0002 -0.0003  0.1361 0 
 50.2480 -0.3331  0.2551  0.1843  0.2549  0.3833  0.7675  0.3205 -0.0003  0.9919 1 
 45.1881  0.4037 -2.8312  0.0824  0.2775  0.2680  0.4382  0.0916 -0.0003  0.4623 1 
 43.2288 -0.1074  0.1744  0.0380  0.5674  0.0287  0.4434  0.0311 -0.0003  0.2990 0 
 30.9392  0.1054 -2.9771  0.0533  0.1915  0.0067  0.1946  0.0466 -0.0003  0.0715 0 
